typeofidc,2,57,2813,217182,249091,240574,227903,230094,239997,260836,256866,259810,271684,593326,639929,827017,1174799,1974788,2864490,3747443,4049242,4430624,3410234,3443414,3310202,3036433,2403741,2429296,4274793,4724582,4141187,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,99.8%,99.7%,99.6%,99.3%,98.9%,98.1%,98.8%,98.6%,98.4%,97.6%,97.4%,97.4%,97.2%,96.5%,96.2%,97.8%,98.2%,98.0%
multipleorsingleawardidc,0,2,235,43377,0,0,0,0,0,0,0,0,1,573645,622238,804080,1146096,1938784,2853511,3730568,4019261,4403871,3359407,3368402,3220606,2942008,2291523,2323364,4169404,4613186,4037215,0.0%,3.5%,8.4%,20.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,96.5%,96.9%,96.8%,96.8%,97.1%,97.8%,98.3%,97.8%,97.8%,96.2%,95.3%,94.7%,94.2%,92.0%,92.0%,95.4%,95.8%,95.6%
programacronym,2,57,2813,217182,249091,240574,227903,230094,239997,260836,256866,259810,271684,592669,639669,826733,1173777,1957773,2852905,3734161,4047524,4438711,3413528,3460849,3344134,3076726,2451381,2486342,4339344,4789466,4200366,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,99.7%,99.6%,99.5%,99.2%,98.0%,97.7%,98.4%,98.5%,98.6%,97.7%,97.9%,98.4%,98.5%,98.4%,98.5%,99.3%,99.5%,99.4%
vendorname,0,0,0,1,0,0,0,0,0,0,0,0,0,3358,2223,1769,1195,748,963,812,404,166,146,94,228,313,294,183,106,87,85,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.6%,0.3%,0.2%,0.1%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
vendoralternatename,2,57,2813,217182,249091,240574,227903,230094,239997,260836,256866,259810,271684,580063,621353,796907,1120624,1700882,2439917,2878561,2948708,3134766,2451235,2504091,2401414,2188650,1735400,1737192,2936894,3192162,2853964,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,97.5%,96.8%,96.0%,94.7%,85.2%,83.6%,75.9%,71.8%,69.6%,70.2%,70.8%,70.6%,70.1%,69.6%,68.8%,67.2%,66.3%,67.6%
vendorlegalorganizationname,2,57,2813,217182,249091,240574,227903,230094,239997,260836,256866,259810,271684,570004,608301,777436,1091964,1591320,2244272,2425750,2254010,2593537,2169636,2267081,2218522,2059470,1684483,1698595,2903670,3168532,2832056,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,95.8%,94.7%,93.6%,92.3%,79.7%,76.9%,63.9%,54.9%,57.6%,62.1%,64.1%,65.2%,65.9%,67.6%,67.3%,66.4%,65.8%,67.0%
vendordoingasbusinessname,2,57,2813,217182,249091,240574,227903,230094,239997,260836,256866,259810,271684,586879,630689,812135,1154926,1752115,2555233,3326125,3607484,3964245,3134266,3284592,3218415,2985295,2405852,2454959,4295158,4719454,4113683,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,98.7%,98.2%,97.8%,97.6%,87.7%,87.5%,87.7%,87.8%,88.1%,89.7%,92.9%,94.7%,95.6%,96.5%,97.3%,98.3%,98.1%,97.4%
divisionname,2,57,2813,217182,249091,240574,227903,230094,239997,260836,256866,259810,271684,594733,642083,830474,1183457,1997488,2918824,3793480,4108008,4501550,3492660,3535053,3400078,3123346,2491858,2524246,4370809,4813264,4224286,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%
divisionnumberorofficecode,2,57,2813,217182,249091,240574,227903,230094,239997,260836,256866,259810,271684,594736,642085,830475,1183459,1997496,2918838,3793484,4108014,4501556,3492688,3535065,3400093,3123354,2491864,2524253,4370810,4813273,4224293,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%
vendorenabled,2,57,2813,217182,249091,240574,227903,230094,239997,260836,256866,259810,271684,594736,642085,830475,1183459,1997496,2918840,3793485,4108014,4501556,3492688,3535067,3400094,3123362,2491874,2524256,4370810,4813273,4224293,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%
